,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction
486,5.19,1.44,5.56,0.05,-0.22,0.13,0.00,0.00,0.00,-0.02,0.19,0.37,0.91
487,5.19,1.44,5.56,0.05,-0.22,0.13,0.00,0.00,0.00,-0.07,0.34,0.35,0.87
488,5.19,1.44,5.56,0.22,-3.85,0.43,0.00,0.00,0.00,-0.07,0.34,0.35,0.87
489,5.19,2.81,4.81,0.22,-3.85,0.43,0.00,0.00,0.00,-0.07,0.34,0.35,0.87
490,5.19,2.81,4.81,0.35,-6.24,0.46,0.00,0.00,0.00,-0.07,0.34,0.35,0.87
491,5.19,2.81,4.81,0.35,-6.24,0.46,0.00,0.00,0.00,0.01,0.18,0.37,0.91
492,5.19,2.81,4.81,-0.24,-6.93,0.16,0.00,0.00,0.00,0.01,0.18,0.37,0.91
493,3.62,-3.00,0.88,-0.24,-6.93,0.16,0.00,0.00,0.00,0.01,0.18,0.37,0.91
494,3.62,-3.00,0.88,0.56,-5.45,0.06,0.00,0.00,0.00,0.01,0.18,0.37,0.91
495,3.62,-3.00,0.88,0.56,-5.45,0.06,0.00,0.00,0.00,0.13,-0.14,0.36,0.91
496,3.62,-3.00,0.88,0.22,-2.65,-0.08,0.00,0.00,0.00,0.13,-0.14,0.36,0.91
497,4.06,0.00,-1.75,0.22,-2.65,-0.08,0.00,0.00,0.00,0.13,-0.14,0.36,0.91
498,4.06,0.00,-1.75,-0.37,0.87,0.24,0.00,0.00,0.00,0.13,-0.14,0.36,0.91
499,4.06,0.00,-1.75,-0.37,0.87,0.24,0.00,0.00,0.00,0.19,-0.25,0.34,0.89
