,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction
489,3.69,-0.62,0.25,-1.16,-4.97,0.15,0.00,0.00,0.00,0.07,-0.19,0.29,0.94
490,3.69,-0.62,0.25,0.08,-0.15,0.16,0.00,0.00,0.00,0.07,-0.19,0.29,0.94
491,0.75,0.75,-1.62,0.08,-0.15,0.16,0.00,0.00,0.00,0.07,-0.19,0.29,0.94
492,0.75,0.75,-1.62,1.26,5.49,0.13,0.00,0.00,0.00,0.07,-0.19,0.29,0.94
493,0.75,0.75,-1.62,1.26,5.49,0.13,0.00,0.00,0.00,0.06,-0.18,0.30,0.93
494,0.75,0.75,-1.62,2.26,8.43,0.11,0.00,0.00,0.00,0.06,-0.18,0.30,0.93
495,3.62,0.44,1.81,2.26,8.43,0.11,0.00,0.00,0.00,0.06,-0.18,0.30,0.93
496,3.62,0.44,1.81,1.76,6.91,0.28,0.00,0.00,0.00,0.06,-0.18,0.30,0.93
497,3.62,0.44,1.81,1.76,6.91,0.28,0.00,0.00,0.00,0.04,0.22,0.33,0.92
498,3.62,0.44,1.81,0.65,1.95,0.26,0.00,0.00,0.00,0.04,0.22,0.33,0.92
499,3.19,0.13,4.06,0.65,1.95,0.26,0.00,0.00,0.00,0.04,0.22,0.33,0.92
