,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time,Time,Label,,,0
409,0.82,1.04,1.28,-9.06,-15.5,-15.75,4.45,7.81,2.33,0.61,0.03,0.57,0.55,632366,16086,W,,,
410,0.82,1.04,1.28,-9.06,-15.5,-15.75,4.14,7.62,1.98,0.61,0.03,0.57,0.55,632404,16124,W,,,
411,0.82,1.04,1.28,-9.06,-15.5,-15.75,4.56,7.89,1.64,0.61,0.03,0.57,0.55,632443,16163,W,,,
412,0.82,1.04,1.28,-9.06,-15.5,-15.75,5.14,8.84,1.56,0.61,0.03,0.57,0.55,632482,16202,W,,,
413,0.82,1.04,1.28,-9.06,-15.5,-15.75,5.29,8.77,1.29,0.61,0.03,0.57,0.55,632520,16240,W,,,
414,0.88,1.01,0.42,-9.06,-15.5,-15.75,5.29,8.77,1.29,0.61,0.03,0.57,0.55,632559,16279,W,,,
415,0.88,1.01,0.42,-9.06,-15.5,-15.75,4.87,8.27,0.84,0.61,0.03,0.57,0.55,632599,16319,W,,,
416,0.88,1.01,0.42,-9.06,-15.5,-15.75,5.33,7.39,0.76,0.61,0.03,0.57,0.55,632639,16359,W,,,
417,0.88,1.01,0.42,-9.06,-15.5,-15.75,5.4,7.31,1.03,0.61,0.03,0.57,0.55,632677,16397,W,,,
418,0.45,0.3,-0.03,-9.06,-15.5,-15.75,5.4,7.31,1.03,0.61,0.03,0.57,0.55,632716,16436,W,,,
419,0.45,0.3,-0.03,-9.06,-15.5,-15.75,5.59,6.93,0.91,0.61,0.03,0.57,0.55,632757,16477,W,,,
420,0.44,0.59,-0.16,-9.06,-15.5,-15.75,5.59,6.93,0.91,0.61,0.03,0.57,0.55,632797,16517,W,,,
421,0.44,0.59,-0.16,-9.06,-15.5,-15.75,5.36,8.08,1.52,0.61,0.03,0.57,0.55,632837,16557,W,,,
422,0.44,0.59,-0.16,-9.06,-15.5,-15.75,5.14,8.19,1.52,0.61,0.03,0.57,0.55,632875,16595,W,,,
423,0.44,0.59,-0.16,-9.06,-15.5,-15.75,5.14,8.08,1.48,0.61,0.03,0.57,0.55,632915,16635,W,,,
424,0.35,0.4,-0.07,-9.06,-15.5,-15.75,5.14,8.08,1.48,0.61,0.03,0.57,0.55,632954,16674,W,,,
425,0.35,0.4,-0.07,-9.06,-15.5,-15.75,4.95,9.19,2.06,0.61,0.03,0.57,0.55,632993,16713,W,,,
426,0.35,0.4,-0.07,-9.06,-15.5,-15.75,4.95,9.61,1.83,0.61,0.03,0.57,0.55,633032,16752,W,,,
427,0.35,0.4,-0.07,11.69,-13.88,24.44,4.95,9.61,1.83,0.61,0.03,0.57,0.55,633071,16791,W,,,
428,0.19,0.6,0.08,11.69,-13.88,24.44,4.95,9.61,1.83,0.61,0.03,0.57,0.55,633110,16830,W,,,
429,0.19,0.6,0.08,11.69,-13.88,24.44,4.25,9.34,1.98,0.61,0.03,0.57,0.55,633149,16869,W,,,
430,0.19,0.6,0.08,11.69,-13.88,24.44,4.56,9.38,1.68,0.61,0.03,0.57,0.55,633188,16908,W,,,
431,0.19,0.6,0.08,11.69,-13.88,24.44,4.41,9.54,1.68,0.61,0.03,0.57,0.55,633226,16946,W,,,
432,0.24,0.21,-0.29,11.69,-13.88,24.44,4.41,9.54,1.68,0.61,0.03,0.57,0.55,633265,16985,W,,,
433,0.2,0.23,-0.25,11.69,-13.88,24.44,4.41,9.54,1.68,0.61,0.03,0.57,0.55,633304,17024,W,,,
434,0.2,0.23,-0.25,11.69,-13.88,24.44,4.87,10.49,1.68,0.61,0.03,0.57,0.55,633342,17062,W,,,
435,0.2,0.23,-0.25,11.69,-13.88,24.44,4.68,10.72,2.06,0.61,0.03,0.57,0.55,633381,17101,W,,,
436,0.2,0.23,-0.25,9.06,-8.94,28.69,4.68,10.72,2.06,0.61,0.03,0.57,0.55,633419,17139,W,,,
437,-0.44,0.23,0.14,9.06,-8.94,28.69,4.68,10.72,2.06,0.61,0.03,0.57,0.55,633459,17179,W,,,
438,-0.44,0.23,0.14,9.06,-8.94,28.69,4.91,8.92,1.98,0.61,0.03,0.57,0.55,633498,17218,W,,,
439,-0.44,0.23,0.14,9.06,-8.94,28.69,4.33,8,2.06,0.61,0.03,0.57,0.55,633538,17258,W,,,
440,-0.44,0.23,0.14,9.06,-8.94,28.69,3.79,7.39,2.67,0.61,0.03,0.57,0.55,633575,17295,W,,,
441,0.29,0.73,0.2,9.06,-8.94,28.69,3.79,7.39,2.67,0.61,0.03,0.57,0.55,633613,17333,W,,,
442,0.29,0.73,0.2,9.06,-8.94,28.69,3.03,7.81,2.6,0.61,0.03,0.57,0.55,633651,17371,W,,,
443,0.29,0.73,0.2,9.06,-8.94,28.69,3.41,8.16,2.79,0.61,0.03,0.57,0.55,633690,17410,W,,,
444,0.29,0.73,0.2,9.06,-8.94,28.69,2.84,8.46,3.02,0.61,0.03,0.57,0.55,633726,17446,W,,,
445,0.17,0.23,-0.33,9.06,-8.94,28.69,2.84,8.46,3.02,0.61,0.03,0.57,0.55,633764,17484,W,,,
446,-0.09,0.43,0.07,9.06,-8.94,28.69,2.84,8.46,3.02,0.61,0.03,0.57,0.55,633802,17522,W,,,
447,-0.09,0.43,0.07,9.06,-8.94,28.69,4.25,9.42,3.52,0.61,0.03,0.57,0.55,633841,17561,W,,,
448,-0.09,0.43,0.07,9.06,-8.94,28.69,3.14,8.65,2.6,0.61,0.03,0.57,0.55,633878,17598,W,,,
449,-0.06,0.15,0.17,9.06,-8.94,28.69,3.14,8.65,2.6,0.61,0.03,0.57,0.55,633918,17638,W,,,
450,-0.01,-0.5,0,9.06,-8.94,28.69,3.14,8.65,2.6,0.61,0.03,0.57,0.55,633957,17677,W,,,
451,-0.01,-0.5,0,9.06,-8.94,28.69,5.25,12.41,3.17,0.61,0.03,0.57,0.55,633995,17715,W,,,
452,-0.01,-0.5,0,9.06,-8.94,28.69,6.29,13.55,3.86,0.61,0.03,0.57,0.55,634035,17755,W,,,
453,-0.01,-0.5,0,9.06,-8.94,28.69,5.79,13.29,3.52,0.61,0.03,0.57,0.55,634074,17794,W,,,
454,-0.46,-0.02,0.53,9.06,-8.94,28.69,5.79,13.29,3.52,0.61,0.03,0.57,0.55,634113,17833,W,,,
455,-0.51,-0.12,0.54,9.06,-8.94,28.69,5.79,13.29,3.52,0.61,0.03,0.57,0.55,634151,17871,W,,,
456,-0.51,-0.12,0.54,9.06,-8.94,28.69,4.91,9.73,3.55,0.61,0.03,0.57,0.55,634189,17909,W,,,
457,-0.51,-0.12,0.54,9.06,-8.94,28.69,4.91,8.69,3.44,0.61,0.03,0.57,0.55,634227,17947,W,,,
458,-0.62,-0.45,0.43,9.06,-8.94,28.69,4.91,8.69,3.44,0.61,0.03,0.57,0.55,634266,17986,W,,,
459,-0.58,-0.35,0.58,9.06,-8.94,28.69,4.91,8.69,3.44,0.61,0.03,0.57,0.55,634305,18025,W,,,
460,-0.58,-0.35,0.58,9.06,-8.94,28.69,5.02,5.24,3.48,0.61,0.03,0.57,0.55,634344,18064,W,,,
461,-0.58,-0.35,0.58,9.06,-8.94,28.69,4.56,4.9,3.9,0.61,0.03,0.57,0.55,634383,18103,W,,,
462,-0.58,-0.35,0.58,9.06,-8.94,28.69,5.33,5.28,4.51,0.61,0.03,0.57,0.55,634420,18140,W,,,
463,-0.2,0.49,0.98,9.06,-8.94,28.69,5.33,5.28,4.51,0.61,0.03,0.57,0.55,634459,18179,W,,,
464,-0.2,0.49,0.98,9.06,-8.94,28.69,5.36,5.39,4.74,0.61,0.03,0.57,0.55,634497,18217,W,,,
465,-0.2,0.49,0.98,9.06,-8.94,28.69,5.21,5.01,4.55,0.61,0.03,0.57,0.55,634535,18255,W,,,
466,-0.2,0.49,0.98,9.06,-8.94,28.69,4.98,4.4,4.36,0.61,0.03,0.57,0.55,634572,18292,W,,,
467,0.65,1.02,1.51,9.06,-8.94,28.69,4.98,4.4,4.36,0.61,0.03,0.57,0.55,634611,18331,W,,,
468,0.88,0.9,1.32,9.06,-8.94,28.69,4.98,4.4,4.36,0.61,0.03,0.57,0.55,634649,18369,W,,,
469,0.88,0.9,1.32,9.06,-8.94,28.69,6.09,3.41,4.05,0.61,0.03,0.57,0.55,634688,18408,W,,,
470,0.88,0.9,1.32,9.06,-8.94,28.69,6.82,3.37,4.02,0.61,0.03,0.57,0.55,634725,18445,W,,,
471,1.01,0.7,0.71,9.06,-8.94,28.69,6.82,3.37,4.02,0.61,0.03,0.57,0.55,634763,18483,W,,,
472,0.96,0.59,0.62,9.06,-8.94,28.69,6.82,3.37,4.02,0.61,0.03,0.57,0.55,634801,18521,W,,,
473,0.96,0.59,0.62,9.06,-8.94,28.69,8.77,3.94,4.82,0.61,0.03,0.57,0.55,634839,18559,W,,,
474,0.96,0.59,0.62,9.06,-8.94,28.69,8.05,3.79,4.59,0.61,0.03,0.57,0.55,634875,18595,W,,,
475,0.96,0.46,0.95,9.06,-8.94,28.69,8.05,3.79,4.59,0.61,0.03,0.57,0.55,634914,18634,W,,,
476,1.08,0.59,0.87,9.06,-8.94,28.69,8.05,3.79,4.59,0.61,0.03,0.57,0.55,634953,18673,W,,,
477,1.08,0.59,0.87,9.06,-8.94,28.69,7.05,4.79,4.51,0.61,0.03,0.57,0.55,634991,18711,W,,,
478,1.08,0.59,0.87,9.06,-8.94,28.69,7.55,5.01,4.66,0.61,0.03,0.57,0.55,635027,18747,W,,,
479,1.07,0.68,0.46,9.06,-8.94,28.69,7.55,5.01,4.66,0.61,0.03,0.57,0.55,635066,18786,W,,,
480,1.07,0.68,0.46,9.06,-8.94,28.69,8.16,5.09,4.51,0.61,0.03,0.57,0.55,635106,18826,W,,,
481,0.88,0.72,0.58,9.06,-8.94,28.69,8.16,5.09,4.51,0.61,0.03,0.57,0.55,635144,18864,W,,,
482,0.88,0.72,0.58,9.06,-8.94,28.69,7.78,4.29,4.36,0.61,0.03,0.57,0.55,635181,18901,W,,,
483,0.88,0.72,0.58,9.06,-8.94,28.69,7.59,4.36,4.32,0.61,0.03,0.57,0.55,635217,18937,W,,,
484,0.88,0.72,0.58,9.06,-8.94,28.69,7.32,5.09,4.05,0.61,0.03,0.57,0.55,635257,18977,W,,,
485,0.79,0.51,0.29,9.06,-8.94,28.69,7.32,5.09,4.05,0.61,0.03,0.57,0.55,635296,19016,W,,,
486,0.79,0.51,0.29,9.06,-8.94,28.69,5.86,6.24,3.98,0.61,0.03,0.57,0.55,635334,19054,W,,,
487,0.79,0.51,0.29,9.06,-8.94,28.69,5.4,6.01,3.94,0.61,0.03,0.57,0.55,635370,19090,W,,,
488,0.78,0.36,-0.38,9.06,-8.94,28.69,5.4,6.01,3.94,0.61,0.03,0.57,0.55,635409,19129,W,,,
489,0.78,0.36,-0.38,9.06,-8.94,28.69,5.67,7.04,4.13,0.61,0.03,0.57,0.55,635448,19168,W,,,
490,0.78,0.36,-0.38,9.06,-8.94,28.69,4.45,7.73,3.59,0.61,0.03,0.57,0.55,635487,19207,W,,,
491,0.78,0.36,-0.38,9.06,-8.94,28.69,4.21,7.54,3.59,0.61,0.03,0.57,0.55,635524,19244,W,,,
492,0.62,-0.52,-1.12,9.06,-8.94,28.69,4.21,7.54,3.59,0.61,0.03,0.57,0.55,635561,19281,W,,,
493,0.62,-0.52,-1.12,9.06,-8.94,28.69,4.02,6.74,3.25,0.61,0.03,0.57,0.55,635600,19320,W,,,
494,0.62,-0.52,-1.12,9.06,-8.94,28.69,4.6,7.23,3.4,0.61,0.03,0.57,0.55,635639,19359,W,,,
495,0.62,-0.52,-1.12,9.06,-8.94,28.69,4.91,9.11,3.52,0.61,0.03,0.57,0.55,635677,19397,W,,,
496,1.12,0.18,-1.45,9.06,-8.94,28.69,4.91,9.11,3.52,0.61,0.03,0.57,0.55,635716,19436,W,,,
497,1.12,0.18,-1.45,9.06,-8.94,28.69,4.87,9.8,3.48,0.61,0.03,0.57,0.55,635755,19475,W,,,
498,1.12,0.18,-1.45,9.06,-8.94,28.69,4.91,9.34,3.36,0.61,0.03,0.57,0.55,635794,19514,W,,,
499,1.12,0.18,-1.45,9.06,-8.94,28.69,5.29,8.08,3.48,0.61,0.03,0.57,0.55,635832,19552,W,,,
500,1.12,0.18,-1.45,9.06,-8.94,28.69,5.4,7.66,3.67,0.61,0.03,0.57,0.55,635869,19589,W,,,
501,0.52,0.22,-0.28,9.06,-8.94,28.69,5.4,7.66,3.67,0.61,0.03,0.57,0.55,635908,19628,W,,,
502,0.52,0.22,-0.28,9.06,-8.94,28.69,5.79,7.04,3.55,0.61,0.03,0.57,0.55,635948,19668,W,,,
503,0.52,0.22,-0.28,9.06,-8.94,28.69,6.02,7.96,2.98,0.61,0.03,0.57,0.55,635986,19706,W,,,
504,0.52,0.22,-0.28,9.06,-8.94,28.69,6.44,9,2.94,0.61,0.03,0.57,0.55,636023,19743,W,,,
505,-0.05,0.24,0.62,9.06,-8.94,28.69,6.44,9,2.94,0.61,0.03,0.57,0.55,636061,19781,W,,,
506,-0.05,0.24,0.62,9.06,-8.94,28.69,6.32,9.5,2.41,0.61,0.03,0.57,0.55,636100,19820,W,,,
507,-0.05,0.24,0.62,9.06,-8.94,28.69,6.21,9.15,1.79,0.61,0.03,0.57,0.55,636140,19860,W,,,
508,-0.05,0.24,0.62,9.06,-8.94,28.69,7.13,9.5,1.48,0.61,0.03,0.57,0.55,636177,19897,W,,,
509,-0.44,0.44,1.65,9.06,-8.94,28.69,7.13,9.5,1.48,0.61,0.03,0.57,0.55,636216,19936,W,,,
510,-0.44,0.44,1.65,9.06,-8.94,28.69,5.59,9.42,1.41,0.61,0.03,0.57,0.55,636253,19973,W,,,
511,-0.44,0.44,1.65,9.06,-8.94,28.69,5.36,9.38,1.98,0.61,0.03,0.57,0.55,636292,20012,W,,,
512,-0.44,0.44,1.65,9.06,-8.94,28.69,5.59,9.34,1.95,0.61,0.03,0.57,0.55,636329,20049,W,,,
513,-0.44,0.44,1.65,3.69,-8.5,19.81,5.59,9.34,1.95,0.61,0.03,0.57,0.55,636367,20087,W,,,
514,-0.79,0.16,1.26,3.69,-8.5,19.81,5.59,9.34,1.95,0.61,0.03,0.57,0.55,636406,20126,W,,,
515,-0.79,0.16,1.26,3.69,-8.5,19.81,5.4,7.08,2.06,0.61,0.03,0.57,0.55,636446,20166,W,,,
516,-0.79,0.16,1.26,3.69,-8.5,19.81,5.36,6.51,2.21,0.61,0.03,0.57,0.55,636485,20205,W,,,
517,-0.79,0.16,1.26,3.69,-8.5,19.81,4.91,6.28,2.21,0.61,0.03,0.57,0.55,636522,20242,W,,,
518,-0.19,0.12,-0.17,3.69,-8.5,19.81,4.91,6.28,2.21,0.61,0.03,0.57,0.55,636560,20280,W,,,
519,-0.19,0.12,-0.17,3.69,-8.5,19.81,4.87,6.78,2.37,0.61,0.03,0.57,0.55,636599,20319,W,,,
520,-0.19,0.12,-0.17,3.69,-8.5,19.81,5.48,8.38,2.6,0.61,0.03,0.57,0.55,636638,20358,W,,,
521,-0.19,0.12,-0.17,3.69,-8.5,19.81,4.87,7.7,2.67,0.61,0.03,0.57,0.55,636676,20396,W,,,
522,0.52,-0.54,-1.51,3.69,-8.5,19.81,4.87,7.7,2.67,0.61,0.03,0.57,0.55,636715,20435,W,,,
523,0.52,-0.54,-1.51,3.69,-8.5,19.81,4.95,8.12,3.55,0.61,0.03,0.57,0.55,636752,20472,W,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
